Price,Close,High,Low,Open,Volume
Ticker,WEGE3.SA,WEGE3.SA,WEGE3.SA,WEGE3.SA,WEGE3.SA
Date,,,,,
2015-01-02,4.949160575866699,5.1146680745223305,4.9089894563425895,4.949160575866699,3116360
2015-01-05,4.982905387878418,4.990939373372525,4.888100454413071,4.982905387878418,3908840
2015-01-06,4.9089884757995605,4.962014597976257,4.788473149138999,4.960408120073709,4307160
2015-01-07,4.852747917175293,4.9379119664599775,4.820609991302995,4.902560686275682,1829880
2015-01-08,4.934698104858398,4.966835233157706,4.851140933788967,4.886491416329387,1586000
2015-01-09,4.91220235824585,4.992545778664838,4.873637325197361,4.915415712567861,1813240
2015-01-12,4.884884834289551,4.95558779579009,4.867209990386515,4.9009539970553435,2717520
2015-01-13,4.902562141418457,4.965229940095553,4.873638756569416,4.899348387720547,1899040
2015-01-14,4.981295585632324,5.071280234327052,4.905772421079622,4.936303460500909,2895360
2015-01-15,4.981295585632324,5.0423568676111055,4.960406598124112,5.005398723255527,3128320
2015-01-16,4.981295585632324,5.021467481670996,4.965226827216855,5.000578095730886,2713880
2015-01-19,5.007007598876953,5.010220953411552,4.952374196875883,4.997366738409046,2163720
2015-01-20,5.069676399230957,5.092172674505673,5.021470493502988,5.029504479097536,3791320
2015-01-21,5.015041828155518,5.111453609687368,4.997366188782941,5.063247718921443,3078400
2015-01-22,5.056817531585693,5.093774870171443,4.998970015230186,5.03592854911134,3037320
2015-01-23,5.116276741027832,5.1419871749428445,5.00700988709052,5.032719524141056,4569760
2015-01-26,5.055213451385498,5.109846445871841,4.989330729657894,5.109846445871841,2490800
2015-01-27,5.140377521514893,5.140377521514893,5.0214686808439,5.039144319322021,3045640
2015-01-28,5.190191745758057,5.222329680201318,5.076104289782827,5.1419858401735015,2005120
2015-01-29,5.307492733001709,5.346056971945306,5.1660880001388145,5.1660880001388145,3386240
2015-01-30,5.154839515686035,5.368554091169489,5.141984902058942,5.3042782340095895,4946240
2015-02-02,5.293030738830566,5.302671200725783,5.161267267551949,5.206259808428762,2069600
2015-02-03,5.251251220703125,5.309098765215504,5.215899943501116,5.25767832721695,1620840
2015-02-04,5.276961326599121,5.31231260704718,5.241610046151063,5.25125170288711,3271320
2015-02-05,5.262501239776611,5.286604792216028,5.225543867163166,5.272142899811679,4990960
2015-02-06,5.251251220703125,5.304277339642149,5.220720173778485,5.260892079689859,4041440
2015-02-09,5.259286403656006,5.288210580944872,5.236790131211844,5.280175799497013,3581240
2015-02-10,5.3974761962890625,5.4665710729393595,5.236788583465263,5.249643990923135,5055960
2015-02-11,5.358911514282227,5.399083021642931,5.304277323972164,5.318739608489529,3399760
2015-02-12,5.297852039337158,5.419974276511156,5.188585214869621,5.3669473426295475,3221400
2015-02-13,5.212686061859131,5.339628882961467,5.090563869346705,5.302670332006831,4907240
2015-02-18,5.206259250640869,5.252858264552996,5.141984199131718,5.209472604784319,3576560
2015-02-19,5.302671909332275,5.302671909332275,5.174122572227179,5.23036325583875,3195920
2015-02-20,5.222327709197998,5.281781331515412,5.20786542501919,5.281781331515412,2158520
2015-02-23,5.1982269287109375,5.291426203043266,5.186979585380551,5.22715111621561,2050360
2015-02-24,5.222327709197998,5.286602358529671,5.211079177407373,5.286602358529671,3264560
2015-02-25,5.126530170440674,5.263992884256451,5.097421221267486,5.25105481607989,3592160
2015-02-26,5.1055097579956055,5.175049758543969,5.07154876337309,5.175049758543969,3018080
2015-02-27,4.945406436920166,5.113595791060871,4.945406436920166,5.079633997203018,5079360
2015-03-02,5.0262651443481445,5.035967995076309,4.875864742655289,4.966428425395073,6914440
2015-03-03,5.126530170440674,5.141085447015068,5.000388717397525,5.014943592978019,7074080
2015-03-04,5.118447780609131,5.204159479143189,5.102275686358525,5.102275686358525,6588400
2015-03-05,5.061844348907471,5.1556424751437095,5.052141495463306,5.126532310834947,11430640
2015-03-06,5.087719917297363,5.139469799759521,4.984218548396961,5.068313410628538,4772560
2015-03-09,5.023031711578369,5.092572107979801,4.925999961835401,5.048907860694874,4503200
2015-03-10,4.9648118019104,5.044054231659042,4.948639713800881,5.019796500488765,2976480
2015-03-11,5.034351825714111,5.048907107295942,5.0052424655325645,5.03758624362251,2511600
2015-03-12,5.118447780609131,5.136237084284798,5.032736082075073,5.07801794597677,3182400
2015-03-13,5.094189167022705,5.142705040464171,5.0505245200307085,5.102274811767878,2286440
2015-03-16,4.9648118019104,5.110360193902074,4.948639713800881,5.094188105792555,4793360
2015-03-17,4.979366302490234,5.047289473848074,4.937318873217383,4.955108170217436,4258280
2015-03-18,5.052142143249512,5.103892439228108,4.961579225535497,4.961579225535497,3010800
2015-03-19,5.027883529663086,5.1087435786107775,5.013328247679524,5.050524054652724,1829360
2015-03-20,5.076398849487305,5.1265315210399125,5.00524206223011,5.111977443612905,3814200
2015-03-23,4.989072322845459,5.094190544894001,4.956727730145808,5.094190544894001,6585800
2015-03-24,4.972898960113525,5.032735298530721,4.958343676559931,4.987453842673028,4303000
2015-03-25,5.02211856842041,5.046442372994944,4.947524334660726,5.001037589314413,1535040
2015-03-26,4.931307792663574,5.002659200923801,4.817795632468322,4.955632803486265,3281200
2015-03-27,5.025364398956299,5.0740120333033145,4.864824551840635,4.942662053472472,3724760
2015-03-30,5.1631999015808105,5.181037660528002,4.989687959630925,4.989687959630925,6712680
2015-03-31,5.156712532043457,5.2361716198364,5.125902267434531,5.166442618349298,5260320
2015-04-01,5.244280815124512,5.296172479406828,5.159956860665747,5.189146323910965,5945160
2015-04-02,5.241034507751465,5.361033508835722,5.2313052284995,5.30265582289304,4787900
2015-04-06,5.254007816314697,5.3318440607320685,5.23454845364572,5.315628729346944,5193240
2015-04-07,5.276711463928223,5.374007500019855,5.270225409996899,5.309143341930004,2448940
2015-04-08,5.270224571228027,5.367520591834763,5.176170973941479,5.3123865286323415,3775980
2015-04-09,5.202117443084717,5.328602938772704,5.182658074196364,5.283198146786187,3537040
2015-04-10,5.228061676025391,5.283196131424139,5.202115458652226,5.211845541471008,1259440
2015-04-13,5.218332767486572,5.2702248118240025,5.192387348447222,5.260494726815661,3296280
2015-04-14,5.270224571228027,5.296169989082919,5.17292774644884,5.192387111404678,2365740
2015-04-15,5.26373815536499,5.302656888538848,5.231306279806368,5.257251699836014,2344680
2015-04-16,5.169684886932373,5.270224946360602,5.143739467230697,5.270224946360602,3211780
2015-04-17,5.159955978393555,5.241036689971134,5.095091811217836,5.159955978393555,3488420
2015-04-20,5.1015777587890625,5.198873381371952,5.1015777587890625,5.1729279624337625,2854280
2015-04-22,5.075631618499756,5.169685228698861,5.043200143293315,5.072388792648136,5937100
2015-04-23,5.104823589324951,5.143742343771424,5.056174744180381,5.111310048399363,3156140
2015-04-24,5.1631999015808105,5.205361877274173,5.10157975874971,5.130768416758715,4073940
2015-04-27,5.140493869781494,5.1988719510251125,5.108062406596191,5.189142672903974,2221440
2015-04-28,5.091849327087402,5.153470269941841,5.030227982146592,5.153470269941841,2499120
2015-04-29,5.140493869781494,5.153467178810652,5.075629737152494,5.114548457981573,3131440
2015-04-30,5.202117443084717,5.2280636703554935,5.130767228000035,5.172928791838494,5409040
2015-05-04,5.383737564086914,5.393466845987206,5.198873970428195,5.198873970428195,4570800
2015-05-05,5.451844215393066,5.451844215393066,5.331844795725816,5.377250785718323,4040660
2015-05-06,5.393466472625732,5.494006533527189,5.367521052543874,5.448601344732983,3028220
2015-05-07,5.403197288513184,5.455088537778625,5.38698114746576,5.416169799264808,1884740
2015-05-08,5.481034755706787,5.481034755706787,5.390223963917833,5.432385930565488,1916720
2015-05-11,5.519952774047852,5.539412143566215,5.4777908067580645,5.4810348391837636,4189120
2015-05-12,5.56211519241333,5.591304653254509,5.484278908659679,5.539412993245979,4914780
2015-05-13,5.500492572784424,5.578330039087854,5.458330611870066,5.56211349818838,3444480
2015-05-14,5.6464362144470215,5.665895576868112,5.487518892180458,5.510221481671731,2559180
2015-05-15,5.617249011993408,5.727517956457218,5.578330277180575,5.656167746806242,2031900
2015-05-18,5.594547271728516,5.659411437577143,5.542655215294206,5.64643852399015,3227900
2015-05-19,5.5134687423706055,5.594549076356982,5.49725219306957,5.594549076356982,2103400
2015-05-20,5.5523858070373535,5.633466116364759,5.497250521189659,5.513467065558753,3335020
2015-05-21,5.5783305168151855,5.594546657017148,5.48752053377049,5.558871148572831,2598180
2015-05-22,5.610761642456055,5.6561668256766096,5.513465223355362,5.57508614135419,3418480
2015-05-25,5.753463268280029,5.792382002353517,5.591303082565967,5.591303082565967,1875640
2015-05-26,5.5523858070373535,5.75022153662787,5.5329264362980535,5.743735481801115,5146180
2015-05-27,5.639950752258301,5.649680837266342,5.474546946760238,5.506979223166228,2909920
2015-05-28,5.5783305168151855,5.60103271101164,5.539411780330476,5.5783305168151855,2301520
2015-05-29,5.545899391174316,5.64968230046576,5.519953161243521,5.549142619654872,3688620
2015-06-01,5.584815502166748,5.626977458624246,5.5134653031034135,5.626977458624246,2433600
2015-06-02,5.724276065826416,5.756708350135624,5.601033385451426,5.617249929692371,4558060
2015-06-03,5.724276065826416,5.798870319737595,5.70805952158547,5.74049220798102,6748560
2015-06-05,5.795628547668457,5.82157478732227,5.730764355836669,5.789142490363127,2720900
2015-06-08,5.782652854919434,5.886436148186978,5.743734522030382,5.756707433688826,5870280
2015-06-09,5.850759506225586,5.938326246865963,5.759949940163043,5.789138585652351,3898180
2015-06-10,5.8864359855651855,5.896165266953954,5.782652695164813,5.850760077403791,2913300
2015-06-11,5.951299667358398,5.957785720407068,5.883192290528148,5.8864355180956,3334760
2015-06-12,5.879948616027832,5.954543256697494,5.866976509142367,5.905895242316316,6738680
2015-06-15,5.837790012359619,5.9188703454299345,5.821574267414726,5.9188703454299345,1546480
2015-06-16,5.935085296630859,5.980490094007753,5.8572478118367215,5.8572478118367215,3020420
2015-06-17,5.980489253997803,6.003191448454358,5.902652584309187,5.9610298855325,1820780
2015-06-18,6.003191947937012,6.045353916453164,5.9415710114228135,5.9675172402883145,4195100
2015-06-19,6.077787399291992,6.087516683524128,5.974004480647494,6.012922823835191,6715540
2015-06-22,6.1588664054870605,6.162109633569513,6.081028931508183,6.090758213669244,5997680
2015-06-23,6.106975555419922,6.214001291975304,6.10373232691301,6.16211044003742,4089020
2015-06-24,6.113096237182617,6.213897274574038,6.113096237182617,6.1391091090247105,3819920
2015-06-25,6.207393169403076,6.217148550047414,6.087082586341955,6.142360389116128,3069820
2015-06-26,6.2464141845703125,6.288685358139403,6.178129733031548,6.178129733031548,2316600
2015-06-29,6.165121078491211,6.275677077815916,6.106591218367324,6.243160891989728,1999660
2015-06-30,6.181379795074463,6.275677097078216,6.181379795074463,6.217148043037735,5268640
2015-07-01,6.3342061042785645,6.373226005892312,6.220398461036606,6.230153033308569,3439800
2015-07-02,6.363471984863281,6.412246462974137,6.32445207986939,6.32445207986939,2898480
2015-07-03,6.44801664352417,6.558572267908828,6.350466851776007,6.373228469850578,3343600
2015-07-06,6.441510200500488,6.470775530628467,6.4122460797669625,6.457768896407803,4835220
2015-07-07,6.503294944763184,6.503294944763184,6.402493479461263,6.470778746184571,9544340
2015-07-08,6.428504467010498,6.561821663468452,6.386232905172153,6.49678889454095,4496700
2015-07-10,6.369973182678223,6.454515884251281,6.353714893311981,6.405741419283955,3050320
2015-07-13,6.39273738861084,6.422001515113086,6.353717478257007,6.422001515113086,2237040
2015-07-14,6.422000408172607,6.467524435335037,6.3764775904046616,6.399239200854382,3774940
2015-07-15,6.4187493324279785,6.451265919695361,6.3732265133851485,6.428504711739699,8097440
2015-07-16,6.435007572174072,6.4447621451410955,6.395987667779971,6.41874927867653,4344080
2015-07-17,6.38298225402832,6.438259649249034,6.356968176478783,6.428505075648132,3404700
2015-07-20,6.373227596282959,6.412247507633831,6.301691495271269,6.386234233399916,2738320
2015-07-21,6.435007572174072,6.490285770065716,6.373226460014914,6.373226460014914,6587100
2015-07-22,6.470775604248047,6.509795507353979,6.405742835536317,6.438259018326437,3279900
2015-07-23,6.431755542755127,6.51954991944998,6.38298147133679,6.441510115159907,6696040
2015-07-24,6.4837822914123535,6.519550538441279,6.373226697767801,6.4837822914123535,3885440
2015-07-27,6.3894853591918945,6.542312526292755,6.379729979037123,6.464272710106912,2606760
2015-07-28,6.178129196166992,6.425254509141047,6.178129196166992,6.395989170836618,5891600
2015-07-29,5.973353862762451,6.205233732506746,5.943960942086568,6.139915636126752,7426120
2015-07-30,5.966824054718018,6.038673616039981,5.908037387435892,5.973355501737936,5023200
2015-07-31,6.110522747039795,6.1660434807729,5.94069502522703,5.94069502522703,6458920
2015-08-03,6.130119323730469,6.205235623088779,6.077864911685888,6.17257595759788,2726620
2015-08-04,6.224829196929932,6.244424747043389,6.103989971230275,6.1072558962491845,3813420
2015-08-05,6.0974602699279785,6.286883165398095,6.058269158492652,6.2640220886278035,3597100
2015-08-06,6.0321431159973145,6.110524541544499,5.950494954176537,6.090928982707513,3242720
2015-08-07,5.943960189819336,6.087659659748559,5.943960189819336,6.032139750487399,1922180
2015-08-10,6.041938781738281,6.05173696328604,5.9733547501061,6.038672856189117,1589380
2015-08-11,6.045205116271973,6.071333333983542,5.98315292738384,6.071333333983542,1809600
2015-08-12,5.849249839782715,6.05826825997026,5.832919807539642,6.041938632627444,3285360
2015-08-13,5.829655170440674,5.904771467601315,5.7218800185452885,5.865580356039241,3149900
2015-08-14,5.685955047607422,5.819858017166385,5.65982763891299,5.813325355192111,2072200
2015-08-17,5.59124231338501,5.777399234347721,5.552051212171719,5.6467630401038384,3490760
2015-08-18,5.715348720550537,5.832920843601585,5.591243935601497,5.591243935601497,7984860
2015-08-19,5.708816051483154,5.780666829363936,5.610839079946827,5.731678343595773,2708680
2015-08-20,5.431213855743408,5.845985271868377,5.388756814792713,5.744741963732455,4049500
2015-08-21,5.50632905960083,5.58471127339891,5.287513260781999,5.47040387827671,4107740
2015-08-24,5.395288467407227,5.476936202902249,5.127483376711202,5.388755806375054,8944000
2015-08-25,5.274450778961182,5.503065234755332,5.21566410049687,5.486735196948184,6397560
2015-08-26,5.284246921539307,5.388756142870995,5.2679181022411585,5.316906584637103,3987880
2015-08-27,5.437745094299316,5.483468052910482,5.274449218445429,5.274449218445429,8059480
2015-08-28,5.467138767242432,5.552052844841571,5.421416207281688,5.516127253264682,3784300
2015-08-31,5.470405101776123,5.545521406799639,5.329971485346282,5.421416612095929,7620860
2015-09-01,5.313641548156738,5.414885265514046,5.297311916324914,5.297311916324914,4079400
2015-09-02,5.509594917297363,5.548786023713568,5.336501673759657,5.3430331199287595,5626400
2015-09-03,5.509594917297363,5.659826682092284,5.457340513642689,5.545520098178884,4005560
2015-09-04,5.388755798339844,5.516126492266309,5.303842137355624,5.4214154593495385,4045340
2015-09-08,5.333235740661621,5.552051941374584,5.231992454130269,5.552051941374584,3090620
2015-09-09,5.251587867736816,5.421415180985423,5.241789686506807,5.3430329703473705,4570800
2015-09-10,5.225459575653076,5.382223160472576,5.192800326773937,5.225459575653076,6396780
2015-09-11,5.238525390625,5.294046140431268,5.196068346655501,5.258120949380153,4993300
2015-09-14,5.3658952713012695,5.372427528089737,5.267918302779606,5.271184228723682,5545020
2015-09-15,5.388755798339844,5.414884013027928,5.326703616632219,5.382224352018234,6241820
2015-09-16,5.431213855743408,5.46713904424015,5.405086850827947,5.4148850344092265,8956740
2015-09-17,5.470405101776123,5.584712522464082,5.447543617638531,5.463873654065742,9001460
2015-09-18,5.369161605834961,5.512862369146649,5.2809824017853595,5.506330516268846,4952480
2015-09-21,5.3071088790893555,5.48346805248977,5.300576622959415,5.4802021268749375,2352740
2015-09-22,5.392023086547852,5.392023086547852,5.231993120105506,5.307109416858183,4559620
2015-09-23,5.334392070770264,5.426137915604228,5.298348741117588,5.426137915604228,4230720
2015-09-24,5.3245625495910645,5.3245625495910645,5.177112968897818,5.311455477854724,4278820
2015-09-25,5.170559883117676,5.363882411267336,5.1607302889794315,5.314732815648374,5077280
2015-09-28,5.124687194824219,5.141070529543496,5.052600928291352,5.12796345553612,3895580
2015-09-29,5.078811168670654,5.173833647269595,5.055874918439051,5.06242784262541,3921320
2015-09-30,5.0624284744262695,5.17711177105568,5.019831821392488,5.088641393138345,9410960
2015-10-01,5.206602573394775,5.226262571701845,5.078812990630706,5.078812990630706,2544100
2015-10-02,5.3540520668029785,5.370435398457289,5.203325821815198,5.229539152462094,3989960
2015-10-05,5.485118389129639,5.530991721789074,5.3802654635685565,5.472011722655514,3415360
2015-10-06,5.472010135650635,5.537543855246932,5.367158052962822,5.422860556859056,3137940
2015-10-07,5.517884731292725,5.642396827622845,5.475288070889196,5.5670343178341675,4400500
2015-10-08,5.3245625495910645,5.530991312590595,5.314732144230838,5.491671316077227,4895280
2015-10-09,5.2295403480529785,5.406479151676102,5.101750738165645,5.406479151676102,5965440
2015-10-13,5.3540520668029785,5.367159138358305,5.22298581980037,5.275412074862286,5886400
2015-10-14,5.2917962074279785,5.3933728790582975,5.278689540120841,5.350776210310099,5135520
2015-10-15,5.304902076721191,5.334391665235992,5.173835027170911,5.334391665235992,3016000
2015-10-16,5.242646217346191,5.337669141951349,5.196773291449861,5.337669141951349,3809520
2015-10-19,5.213155269622803,5.304902330567772,5.190219012176394,5.242645672012452,3874780
2015-10-20,5.226261138916016,5.249197797319485,5.108301181412461,5.213154070739402,4436380
2015-10-21,5.131239891052246,5.2393703015545645,5.108303223479741,5.2393703015545645,2705040
2015-10-22,5.1934943199157715,5.213154313749477,5.127961413368546,5.131238079007497,3042000
2015-10-23,5.1934943199157715,5.301623879769359,5.1738343260820665,5.1967717980183075,3302000
2015-10-26,5.127963542938232,5.219710625161897,5.078813944174638,5.164007286166934,3027180
2015-10-27,5.114858627319336,5.154178638541299,5.059154871856185,5.1509011584753965,5716360
2015-10-28,4.967407703399658,5.010003964946029,4.941194775614172,5.010003964946029,1327820
2015-10-29,4.7609782218933105,5.003450348850365,4.7609782218933105,4.931364490985013,7052500
2015-10-30,4.718383312225342,4.823236274719238,4.675786631180423,4.780639593674319,5552820
2015-11-03,4.7151055335998535,4.774085539612839,4.56110299702987,4.751148870607789,13520000
2015-11-04,4.708552360534668,4.882214890061896,4.692168620152623,4.7151052879627695,5850000
2015-11-05,5.042771339416504,5.072261752927972,4.71510621679517,4.71510621679517,7158060
2015-11-06,4.934642791748047,5.085369122156647,4.91825945080884,5.039495767526866,5359640
2015-11-09,4.888767719268799,5.0165573168402275,4.875660645980112,4.937917314499698,4523480
2015-11-10,4.7413177490234375,4.888767335608461,4.590591902163272,4.885490669101418,10455640
2015-11-11,4.764255046844482,4.77736171461206,4.623359180806934,4.738042117541282,5462860
2015-11-12,4.6692328453063965,4.764255380818498,4.652849103216472,4.76097871364691,6538480
2015-11-13,4.603699684143066,4.711829298854543,4.561103415457938,4.682338886910688,7088120
2015-11-16,4.652847766876221,4.692167761642222,4.5971444409577185,4.610251512111585,4691440
2015-11-17,4.7249345779418945,4.783914577084044,4.665955391263574,4.669232057882582,5218980
2015-11-18,4.629912853240967,4.760978728036681,4.629912853240967,4.7347657968167285,3266900
2015-11-19,4.81667947769165,4.829785733131594,4.646293688422971,4.656123278444988,6540040
2015-11-23,4.81667947769165,4.8887657106542814,4.78391282351238,4.8461690602212295,4542460
2015-11-24,4.951025009155273,4.96413167785695,4.787191650384311,4.787191650384311,6020820
2015-11-25,5.0591535568237305,5.072260630056149,4.901874771513667,4.947747699783444,5773560
2015-11-26,5.0296630859375,5.072259746267055,4.951023503868641,5.072259746267055,2773940
2015-11-27,5.131239891052246,5.131239891052246,4.990344031285014,5.013280698857519,4601220
2015-11-30,4.980513095855713,5.363881851595929,4.980513095855713,5.131239346239642,15144220
2015-12-01,5.206602573394775,5.206602573394775,5.032940067479427,5.046046326785589,6023940
2015-12-02,5.265583515167236,5.288520183983263,5.111580979866397,5.190220174771718,8338720
