DATA,COD_NEGOCIACAO,NOME_EMPRESA,TIPO_MERCADO,PRECO_ABERTURA,PRECO_FECHAMENTO
2025-01-03,ITSA4F,ITAUSA,020,8.69,8.55
2025-01-03,LPSB3F,LOPES BRASIL,020,1.45,1.48
2025-01-03,BBDC3F,BRADESCO,020,10.47,10.32
2025-01-03,BBDC4F,BRADESCO,020,11.38,11.2
2025-01-03,BRBI11F,BR PARTNERS,020,13.25,12.85
2025-01-03,CVCB3F,CVC BRASIL,020,1.52,1.48
2025-01-03,IRBR3F,IRBBRASIL RE,020,44.0,42.11
2025-01-03,VIVT3F,TELEF BRASIL,020,47.1,47.0
2025-01-03,ABCB4F,ABC BRASIL,020,19.09,19.0
2025-01-03,BMGB4F,BANCO BMG,020,3.72,3.72
2025-01-03,BMIN3F,MERC INVEST,020,20.39,20.39
2025-01-03,BMIN4F,MERC INVEST,020,17.07,16.86
2025-01-03,BAZA3F,AMAZONIA,020,84.53,84.35
2025-01-03,BBAS3F,BRASIL,020,23.93,23.75
2025-01-03,BEES3F,BANESTES,020,8.46,8.2
2025-01-03,BEES4F,BANESTES,020,8.76,8.64
2025-01-03,BGIP3F,BANESE,020,25.5,25.69
2025-01-03,BGIP4F,BANESE,020,23.8,23.19
2025-01-03,BPAN4F,BANCO PAN,020,6.39,6.18
2025-01-03,BPAC11F,BTGP BANCO,020,26.95,26.72
2025-01-03,BPAC3F,BTGP BANCO,020,14.32,13.88
2025-01-03,BPAC5F,BTGP BANCO,020,7.18,7.04
2025-01-03,EGIE3F,ENGIE BRASIL,020,35.64,34.95
2025-01-03,ITUB3F,ITAUUNIBANCO,020,26.94,26.42
2025-01-03,ITUB4F,ITAUUNIBANCO,020,30.57,29.81
2025-01-03,SANB11F,SANTANDER BR,020,23.75,23.32
2025-01-03,SANB3F,SANTANDER BR,020,11.37,11.13
2025-01-03,SANB4F,SANTANDER BR,020,12.52,12.41
2025-01-03,OSXB3F,OSX BRASIL,020,3.8,3.64
2025-01-03,PINE3F,PINE,020,4.41,4.46
2025-01-03,PINE4F,PINE,020,4.48,4.38
2025-01-03,RPAD3F,ALFA HOLDING,020,6.85,6.85
2025-01-03,RPAD5F,ALFA HOLDING,020,8.4,8.4
2025-01-06,ITSA3,ITAUSA,010,8.85,8.95
2025-01-06,LPSB3,LOPES BRASIL,010,1.46,1.52
2025-01-06,BPAC11,BTGP BANCO,010,27.0,27.55
2025-01-06,SANB11,SANTANDER BR,010,23.6,24.0
2025-01-06,SANB3,SANTANDER BR,010,11.27,11.29
2025-01-06,SANB4,SANTANDER BR,010,12.24,12.6
2025-01-06,BBDC3,BRADESCO,010,10.41,10.48
2025-01-06,BBDC4,BRADESCO,010,11.34,11.42
2025-01-06,BRBI11,BR PARTNERS,010,13.0,12.65
2025-01-06,ITUB3,ITAUUNIBANCO,010,26.77,27.66
2025-01-06,ITUB4,ITAUUNIBANCO,010,30.21,31.16
2025-01-06,BPAC3,BTGP BANCO,010,13.85,14.19
2025-01-06,BPAC5,BTGP BANCO,010,7.07,7.0
2025-01-06,CVCB3,CVC BRASIL,010,1.54,1.56
2025-01-06,IRBR3,IRBBRASIL RE,010,42.51,43.48
2025-01-06,BRSR3,BANRISUL,010,11.21,11.17
2025-01-06,BRSR6,BANRISUL,010,9.64,9.7
2025-01-06,BSLI3,BRB BANCO,010,7.82,7.82
2025-01-06,BSLI4,BRB BANCO,010,8.37,8.46
2025-01-06,VIVT3,TELEF BRASIL,010,47.14,47.74
2025-01-06,AGRO3,BRASILAGRO,010,22.52,22.81
2025-01-06,BGIP3,BANESE,010,24.91,24.87
2025-01-06,BGIP4,BANESE,010,23.26,23.43
2025-01-06,BPAN4,BANCO PAN,010,6.23,6.24
2025-01-06,ITSA4,ITAUSA,010,8.6,8.81
2025-01-06,ABCB4,ABC BRASIL,010,19.4,19.31
2025-01-06,BAZA3,AMAZONIA,010,85.37,85.2
2025-01-06,BBAS3,BRASIL,010,23.98,23.96
2025-01-06,BEES3,BANESTES,010,8.22,8.28
2025-01-06,BEES4,BANESTES,010,8.69,8.62
2025-01-06,PINE3,PINE,010,4.89,4.79
2025-01-06,PINE4,PINE,010,4.31,4.42
2025-01-06,BMGB4,BANCO BMG,010,3.73,3.78
2025-01-06,BMIN4,MERC INVEST,010,16.9,16.89
2025-01-06,EGIE3,ENGIE BRASIL,010,35.49,35.27
2025-01-06,BPAN4F,BANCO PAN,020,6.18,6.18
2025-01-06,BPAC11F,BTGP BANCO,020,26.96,27.25
2025-01-06,BPAC3F,BTGP BANCO,020,13.55,14.19
2025-01-06,BPAC5F,BTGP BANCO,020,7.12,7.07
2025-01-06,CVCB3F,CVC BRASIL,020,1.51,1.55
2025-01-06,IRBR3F,IRBBRASIL RE,020,42.05,43.42
2025-01-06,ITSA4F,ITAUSA,020,8.63,8.83
2025-01-06,ITSA3F,ITAUSA,020,8.85,8.94
2025-01-06,LPSB3F,LOPES BRASIL,020,1.45,1.5
2025-01-06,BRSR6F,BANRISUL,020,9.6,9.85
2025-01-06,BSLI3F,BRB BANCO,020,8.06,7.89
2025-01-06,BSLI4F,BRB BANCO,020,8.28,8.18
2025-01-06,AGRO3F,BRASILAGRO,020,22.34,22.6
2025-01-06,OSXB3F,OSX BRASIL,020,3.68,3.79
2025-01-06,PINE11F,PINE,020,6.0,6.0
2025-01-06,PINE3F,PINE,020,4.51,4.65
2025-01-06,PINE4F,PINE,020,4.43,4.42
2025-01-06,RPAD5F,ALFA HOLDING,020,8.4,8.4
2025-01-06,SANB11F,SANTANDER BR,020,23.55,23.94
2025-01-06,SANB3F,SANTANDER BR,020,11.26,11.24
2025-01-06,SANB4F,SANTANDER BR,020,12.29,12.66
2025-01-06,ABCB4F,ABC BRASIL,020,19.1,19.33
2025-01-06,BAZA3F,AMAZONIA,020,83.31,84.89
2025-01-06,BBAS3F,BRASIL,020,24.0,23.98
2025-01-06,BEES3F,BANESTES,020,8.22,8.34
2025-01-06,BEES4F,BANESTES,020,8.71,8.63
2025-01-06,BGIP3F,BANESE,020,25.69,25.69
2025-01-06,BGIP4F,BANESE,020,23.99,24.2
2025-01-06,EGIE3F,ENGIE BRASIL,020,35.7,35.44
2025-01-06,ITUB3F,ITAUUNIBANCO,020,26.49,27.65
2025-01-06,ITUB4F,ITAUUNIBANCO,020,30.25,31.12
2025-01-06,BRSR3F,BANRISUL,020,11.32,11.14
2025-01-06,BRSR5F,BANRISUL,020,16.0,15.99
2025-01-06,VIVT3F,TELEF BRASIL,020,46.86,47.5
2025-01-06,BBDC3F,BRADESCO,020,10.42,10.43
2025-01-06,BBDC4F,BRADESCO,020,11.3,11.44
2025-01-06,BRBI11F,BR PARTNERS,020,12.83,12.63
2025-01-06,BMGB4F,BANCO BMG,020,3.77,3.79
2025-01-06,BMIN3F,MERC INVEST,020,19.98,19.98
2025-01-06,BMIN4F,MERC INVEST,020,16.89,16.87
2025-01-06,BNBR3F,NORD BRASIL,020,92.24,97.58
2025-01-07,EGIE3,ENGIE BRASIL,010,35.3,35.58
2025-01-07,BAZA3,AMAZONIA,010,85.07,84.8
2025-01-07,BEES3,BANESTES,010,8.34,8.29
2025-01-07,BEES4,BANESTES,010,8.58,8.46
2025-01-07,BGIP4,BANESE,010,23.75,24.0
2025-01-07,VIVT3,TELEF BRASIL,010,48.69,48.72
2025-01-07,ABCB4,ABC BRASIL,010,19.34,19.5
2025-01-07,BBAS3,BRASIL,010,24.14,24.25
2025-01-07,BMGB4,BANCO BMG,010,3.85,3.8
2025-01-07,SANB11,SANTANDER BR,010,24.27,24.37
2025-01-07,SANB3,SANTANDER BR,010,11.26,11.55
2025-01-07,SANB4,SANTANDER BR,010,12.62,12.75
2025-01-07,PINE3,PINE,010,4.4,4.44
2025-01-07,PINE4,PINE,010,4.3,4.29
2025-01-07,ITUB3,ITAUUNIBANCO,010,27.69,27.75
2025-01-07,ITUB4,ITAUUNIBANCO,010,31.32,31.5
2025-01-07,CVCB3,CVC BRASIL,010,1.59,1.62
2025-01-07,LPSB3,LOPES BRASIL,010,1.51,1.5
2025-01-07,ITSA3,ITAUSA,010,9.01,9.06
2025-01-07,ITSA4,ITAUSA,010,8.85,8.88
2025-01-07,AGRO3,BRASILAGRO,010,22.88,22.69
2025-01-07,BRSR3,BANRISUL,010,11.37,11.2
2025-01-07,BRSR6,BANRISUL,010,9.7,9.74
2025-01-07,BPAN4,BANCO PAN,010,6.24,6.34
2025-01-07,IRBR3,IRBBRASIL RE,010,43.48,44.64
2025-01-07,BBDC3,BRADESCO,010,10.58,10.6
2025-01-07,BBDC4,BRADESCO,010,11.53,11.58
2025-01-07,BRBI11,BR PARTNERS,010,12.66,12.55
2025-01-07,BPAC11,BTGP BANCO,010,28.1,28.04
2025-01-07,BPAC3,BTGP BANCO,010,14.26,13.98
2025-01-07,BPAC5,BTGP BANCO,010,7.11,7.11
2025-01-07,BAZA3F,AMAZONIA,020,85.74,84.49
2025-01-07,BBAS3F,BRASIL,020,24.2,24.28
2025-01-07,BMGB4F,BANCO BMG,020,3.82,3.77
2025-01-07,BEES3F,BANESTES,020,8.3,8.3
2025-01-07,BEES4F,BANESTES,020,8.63,8.5
2025-01-07,BGIP3F,BANESE,020,25.69,25.69
2025-01-07,BGIP4F,BANESE,020,24.45,23.51
2025-01-07,BPAN4F,BANCO PAN,020,6.23,6.37
2025-01-07,BPAC11F,BTGP BANCO,020,27.79,27.98
2025-01-07,BPAC3F,BTGP BANCO,020,13.9,13.7
2025-01-07,BPAC5F,BTGP BANCO,020,7.14,7.01
2025-01-07,EGIE3F,ENGIE BRASIL,020,35.27,35.67
2025-01-07,ITUB3F,ITAUUNIBANCO,020,27.68,27.68
2025-01-07,ITUB4F,ITAUUNIBANCO,020,31.3,31.35
2025-01-07,ITSA3F,ITAUSA,020,9.03,9.02
2025-01-07,ITSA4F,ITAUSA,020,8.82,8.81
2025-01-07,PINE11F,PINE,020,6.0,5.9
2025-01-07,PINE3F,PINE,020,4.75,4.45
2025-01-07,PINE4F,PINE,020,4.45,4.31
2025-01-07,BRSR3F,BANRISUL,020,11.26,11.13
2025-01-07,BRSR5F,BANRISUL,020,15.99,15.0
2025-01-07,BRSR6F,BANRISUL,020,9.78,9.71
2025-01-07,IRBR3F,IRBBRASIL RE,020,43.48,44.54
2025-01-07,BBDC3F,BRADESCO,020,10.54,10.61
2025-01-07,BBDC4F,BRADESCO,020,11.54,11.65
2025-01-07,BRBI11F,BR PARTNERS,020,12.76,12.64
2025-01-07,AGRO3F,BRASILAGRO,020,22.74,22.7
2025-01-07,BMIN3F,MERC INVEST,020,20.99,20.99
2025-01-07,BMIN4F,MERC INVEST,020,16.84,16.84
2025-01-07,BNBR3F,NORD BRASIL,020,100.09,100.01
2025-01-07,ABCB4F,ABC BRASIL,020,19.5,19.4
2025-01-07,BSLI3F,BRB BANCO,020,7.89,7.89
2025-01-07,CVCB3F,CVC BRASIL,020,1.57,1.63
2025-01-07,LPSB3F,LOPES BRASIL,020,1.49,1.49
2025-01-07,VIVT3F,TELEF BRASIL,020,47.74,48.82
2025-01-07,SANB11F,SANTANDER BR,020,24.03,24.3
2025-01-07,SANB3F,SANTANDER BR,020,11.29,11.62
2025-01-07,SANB4F,SANTANDER BR,020,12.79,12.85
2025-01-07,OSXB3F,OSX BRASIL,020,3.67,3.57
2025-01-08,BRSR3,BANRISUL,010,11.2,11.19
2025-01-08,BRSR5,BANRISUL,010,14.71,14.71
2025-01-08,BRSR6,BANRISUL,010,9.76,9.7
2025-01-08,RPAD3,ALFA HOLDING,010,5.75,5.75
2025-01-08,IRBR3,IRBBRASIL RE,010,44.16,44.2
2025-01-08,LPSB3,LOPES BRASIL,010,1.5,1.5
2025-01-08,AGRO3,BRASILAGRO,010,22.61,22.49
2025-01-08,BBDC3,BRADESCO,010,10.6,10.4
2025-01-08,BBDC4,BRADESCO,010,11.5,11.4
2025-01-08,BPAN4,BANCO PAN,010,6.31,6.33
2025-01-08,ITUB3,ITAUUNIBANCO,010,27.61,27.42
2025-01-08,ITUB4,ITAUUNIBANCO,010,31.22,30.99
2025-01-08,CVCB3,CVC BRASIL,010,1.63,1.6
2025-01-08,SANB11,SANTANDER BR,010,24.38,24.05
2025-01-08,SANB3,SANTANDER BR,010,11.51,11.42
2025-01-08,SANB4,SANTANDER BR,010,12.76,12.62
2025-01-08,BSLI3,BRB BANCO,010,7.86,7.83
2025-01-08,PINE3,PINE,010,4.32,4.32
2025-01-08,VIVT3,TELEF BRASIL,010,48.48,47.25
2025-01-08,ABCB4,ABC BRASIL,010,19.61,19.17
2025-01-08,PINE4,PINE,010,4.29,4.32
2025-01-08,BMGB4,BANCO BMG,010,3.81,3.75
2025-01-08,BMIN4,MERC INVEST,010,16.9,16.9
2025-01-08,BNBR3,NORD BRASIL,010,96.4,95.91
2025-01-08,BRBI11,BR PARTNERS,010,12.56,12.36
2025-01-08,BAZA3,AMAZONIA,010,84.8,84.8
2025-01-08,BBAS3,BRASIL,010,24.23,24.16
2025-01-08,BEES3,BANESTES,010,8.29,8.25
2025-01-08,BEES4,BANESTES,010,8.47,8.41
2025-01-08,BGIP3,BANESE,010,24.87,24.87
2025-01-08,BGIP4,BANESE,010,24.0,23.31
2025-01-08,EGIE3,ENGIE BRASIL,010,35.58,35.15
2025-01-08,BPAC11,BTGP BANCO,010,27.84,27.92
2025-01-08,BPAC3,BTGP BANCO,010,13.76,14.38
2025-01-08,BPAC5,BTGP BANCO,010,7.11,7.05
2025-01-08,ITSA3,ITAUSA,010,9.1,8.88
2025-01-08,ITSA4,ITAUSA,010,8.81,8.71
2025-01-08,OSXB3F,OSX BRASIL,020,3.49,3.74
2025-01-08,PINE3F,PINE,020,4.6,4.31
2025-01-08,PINE4F,PINE,020,4.34,4.3
2025-01-08,RPAD3F,ALFA HOLDING,020,5.99,5.91
2025-01-08,SANB11F,SANTANDER BR,020,24.37,24.04
2025-01-08,SANB3F,SANTANDER BR,020,11.68,11.44
2025-01-08,SANB4F,SANTANDER BR,020,12.85,12.8
2025-01-08,VIVT3F,TELEF BRASIL,020,48.41,47.18
2025-01-08,BMGB4F,BANCO BMG,020,3.81,3.75
2025-01-08,BMIN3F,MERC INVEST,020,20.95,20.95
2025-01-08,BMIN4F,MERC INVEST,020,16.41,16.41
2025-01-08,BNBR3F,NORD BRASIL,020,96.27,99.6
2025-01-08,BRBI11F,BR PARTNERS,020,12.75,12.41
2025-01-08,CVCB3F,CVC BRASIL,020,1.64,1.58
2025-01-08,BPAN4F,BANCO PAN,020,6.34,6.38
2025-01-08,ITUB3F,ITAUUNIBANCO,020,27.73,27.34
2025-01-08,ITUB4F,ITAUUNIBANCO,020,31.26,30.94
2025-01-08,BPAC11F,BTGP BANCO,020,28.02,28.0
2025-01-08,BPAC3F,BTGP BANCO,020,13.98,14.55
2025-01-08,BPAC5F,BTGP BANCO,020,7.41,7.05
2025-01-08,ABCB4F,ABC BRASIL,020,19.52,19.31
2025-01-08,BAZA3F,AMAZONIA,020,85.4,84.3
2025-01-08,BBAS3F,BRASIL,020,24.27,24.14
2025-01-08,BEES3F,BANESTES,020,8.2,8.26
2025-01-08,BEES4F,BANESTES,020,8.46,8.39
2025-01-08,BGIP3F,BANESE,020,24.72,24.72
2025-01-08,BGIP4F,BANESE,020,23.48,23.4
2025-01-08,ITSA3F,ITAUSA,020,9.07,8.9
2025-01-08,ITSA4F,ITAUSA,020,8.86,8.71
2025-01-08,BSLI3F,BRB BANCO,020,7.89,7.83
2025-01-08,BSLI4F,BRB BANCO,020,8.29,8.29
2025-01-08,IRBR3F,IRBBRASIL RE,020,44.0,44.4
2025-01-08,BBDC3F,BRADESCO,020,10.6,10.4
2025-01-08,BBDC4F,BRADESCO,020,11.58,11.36
2025-01-08,BRSR3F,BANRISUL,020,11.16,11.23
2025-01-08,BRSR5F,BANRISUL,020,15.15,15.0
2025-01-08,BRSR6F,BANRISUL,020,9.8,9.77
2025-01-08,LPSB3F,LOPES BRASIL,020,1.5,1.49
2025-01-08,AGRO3F,BRASILAGRO,020,22.69,22.65
2025-01-08,EGIE3F,ENGIE BRASIL,020,35.59,35.18
2025-01-09,BPAC11,BTGP BANCO,010,27.9,28.6
2025-01-09,BPAC3,BTGP BANCO,010,14.4,14.44
2025-01-09,BPAC5,BTGP BANCO,010,7.05,7.05
2025-01-09,BSLI4,BRB BANCO,010,7.9,7.9
2025-01-09,CVCB3,CVC BRASIL,010,1.58,1.62
2025-01-09,ITSA3,ITAUSA,010,8.89,8.96
2025-01-09,ITSA4,ITAUSA,010,8.71,8.78
2025-01-09,BMGB4,BANCO BMG,010,3.78,3.73
2025-01-09,BMIN3,MERC INVEST,010,19.8,19.8
2025-01-09,BMIN4,MERC INVEST,010,17.89,17.89
2025-01-09,BPAN4,BANCO PAN,010,6.33,6.34
2025-01-09,EGIE3,ENGIE BRASIL,010,35.17,35.3
2025-01-09,SANB11,SANTANDER BR,010,24.0,24.05
2025-01-09,SANB3,SANTANDER BR,010,11.53,11.42
2025-01-09,SANB4,SANTANDER BR,010,12.57,12.7
2025-01-09,BAZA3,AMAZONIA,010,86.2,84.99
2025-01-09,BBAS3,BRASIL,010,24.16,24.27
2025-01-09,BEES3,BANESTES,010,8.21,8.38
2025-01-09,BEES4,BANESTES,010,8.41,8.44
2025-01-09,PINE3,PINE,010,4.37,4.33
2025-01-09,ITUB3,ITAUUNIBANCO,010,27.31,27.37
2025-01-09,ITUB4,ITAUUNIBANCO,010,31.01,31.07
2025-01-09,AGRO3,BRASILAGRO,010,22.47,22.3
2025-01-09,ABCB4,ABC BRASIL,010,19.2,19.05
2025-01-09,PINE4,PINE,010,4.29,4.26
2025-01-09,VIVT3,TELEF BRASIL,010,47.01,47.93
2025-01-09,BRSR3,BANRISUL,010,11.27,11.16
2025-01-09,BRSR6,BANRISUL,010,9.74,9.64
2025-01-09,BSLI3,BRB BANCO,010,7.81,7.81
2025-01-09,IRBR3,IRBBRASIL RE,010,44.3,44.45
2025-01-09,LPSB3,LOPES BRASIL,010,1.45,1.49
2025-01-09,BBDC3,BRADESCO,010,10.4,10.42
2025-01-09,BBDC4,BRADESCO,010,11.4,11.32
2025-01-09,BRBI11,BR PARTNERS,010,12.39,12.3
2025-01-09,ITSA3F,ITAUSA,020,8.97,8.94
2025-01-09,ITSA4F,ITAUSA,020,8.71,8.82
2025-01-09,PINE11F,PINE,020,6.0,6.0
2025-01-09,PINE3F,PINE,020,4.37,4.5
2025-01-09,PINE4F,PINE,020,4.37,4.34
2025-01-09,SANB11F,SANTANDER BR,020,24.05,23.95
2025-01-09,SANB3F,SANTANDER BR,020,11.56,11.5
2025-01-09,SANB4F,SANTANDER BR,020,12.75,12.8
2025-01-09,IRBR3F,IRBBRASIL RE,020,44.2,44.3
2025-01-09,LPSB3F,LOPES BRASIL,020,1.52,1.5
2025-01-09,OSXB3F,OSX BRASIL,020,3.78,3.79
2025-01-09,BBDC3F,BRADESCO,020,10.4,10.46
2025-01-09,BBDC4F,BRADESCO,020,11.39,11.29
2025-01-09,BRBI11F,BR PARTNERS,020,12.4,12.27
2025-01-09,AGRO3F,BRASILAGRO,020,22.49,22.49
2025-01-09,ABCB4F,ABC BRASIL,020,19.26,19.0
2025-01-09,BMGB4F,BANCO BMG,020,3.79,3.74
2025-01-09,BMIN3F,MERC INVEST,020,19.23,19.23
2025-01-09,BMIN4F,MERC INVEST,020,17.06,17.07
2025-01-09,BNBR3F,NORD BRASIL,020,98.76,95.92
2025-01-09,BPAN4F,BANCO PAN,020,6.33,6.31
2025-01-09,EGIE3F,ENGIE BRASIL,020,35.28,35.3
2025-01-09,VIVT3F,TELEF BRASIL,020,47.1,47.75
2025-01-09,BAZA3F,AMAZONIA,020,84.99,86.18
2025-01-09,BBAS3F,BRASIL,020,24.17,24.28
2025-01-09,BEES3F,BANESTES,020,8.28,8.27
2025-01-09,BEES4F,BANESTES,020,8.44,8.41
2025-01-09,BGIP4F,BANESE,020,23.79,23.45
2025-01-09,BRSR3F,BANRISUL,020,11.35,11.15
2025-01-09,BRSR6F,BANRISUL,020,9.75,9.65
2025-01-09,BSLI3F,BRB BANCO,020,7.83,7.81
2025-01-09,BSLI4F,BRB BANCO,020,8.28,8.19
2025-01-09,ITUB3F,ITAUUNIBANCO,020,27.42,27.21
