DATA,COD_NEGOCIACAO,NOME_EMPRESA,TIPO_MERCADO,PRECO_ABERTURA,PRECO_FECHAMENTO
2023-01-03,BPAN4F,BANCO PAN,020,5.74,5.53
2023-01-03,CVCB3F,CVC BRASIL,020,4.25,4.0
2023-01-03,VIVT3F,TELEF BRASIL,020,36.39,35.78
2023-01-03,BEES3F,BANESTES,020,5.2,5.15
2023-01-03,BEES4F,BANESTES,020,6.36,6.41
2023-01-03,BGIP4F,BANESE,020,17.25,17.13
2023-01-03,BMEB3F,MERC BRASIL,020,10.75,10.0
2023-01-03,BMEB4F,MERC BRASIL,020,10.0,10.0
2023-01-03,BMGB4F,BANCO BMG,020,2.2,2.14
2023-01-03,BMIN4F,MERC INVEST,020,13.26,13.26
2023-01-03,BRBI11F,BR PARTNERS,020,11.44,11.2
2023-01-03,ITUB3F,ITAUUNIBANCO,020,21.45,21.29
2023-01-03,ITUB4F,ITAUUNIBANCO,020,24.5,23.87
2023-01-03,PINE4F,PINE,020,1.62,1.61
2023-01-03,BRSR3F,BANRISUL,020,10.8,10.45
2023-01-03,BRSR5F,BANRISUL,020,17.25,14.9
2023-01-03,BRSR6F,BANRISUL,020,9.55,9.3
2023-01-03,BSLI3F,BRB BANCO,020,17.64,15.69
2023-01-03,BSLI4F,BRB BANCO,020,14.2,14.09
2023-01-03,AESB1F,AES BRASIL,020,0.24,0.22
2023-01-03,AESB3F,AES BRASIL,020,9.55,9.27
2023-01-03,AGRO3F,BRASILAGRO,020,29.25,28.3
2023-01-03,BAZA3F,AMAZONIA,020,49.39,50.02
2023-01-03,BBAS3F,BRASIL,020,33.27,32.56
2023-01-03,IRBR3F,IRBBRASIL RE,020,0.87,0.87
2023-01-03,EGIE3F,ENGIE BRASIL,020,37.32,37.4
2023-01-03,ITSA3F,ITAUSA,020,8.83,8.63
2023-01-03,ITSA4F,ITAUSA,020,8.4,8.15
2023-01-03,MODL3F,MODALMAIS,020,2.06,2.04
2023-01-03,OSXB3F,OSX BRASIL,020,6.65,6.55
2023-01-03,LPSB3F,LOPES BRASIL,020,1.8,1.98
2023-01-03,SANB11F,SANTANDER BR,020,27.76,27.39
2023-01-03,SANB3F,SANTANDER BR,020,13.23,12.95
2023-01-03,SANB4F,SANTANDER BR,020,15.05,14.5
2023-01-03,BPAC11F,BTGP BANCO,020,22.59,21.6
2023-01-03,BPAC3F,BTGP BANCO,020,12.9,11.96
2023-01-03,BPAC5F,BTGP BANCO,020,5.41,5.16
2023-01-04,ABCB4,ABC BRASIL,010,17.9,17.91
2023-01-04,BRSR3,BANRISUL,010,10.46,10.5
2023-01-04,BRSR6,BANRISUL,010,9.32,9.35
2023-01-04,BSLI4,BRB BANCO,010,12.5,13.01
2023-01-04,BEES3,BANESTES,010,5.06,5.2
2023-01-04,BEES4,BANESTES,010,6.39,6.33
2023-01-04,BBDC3,BRADESCO,010,12.66,12.66
2023-01-04,BBDC4,BRADESCO,010,14.15,14.04
2023-01-04,BRBI11,BR PARTNERS,010,11.21,11.0
2023-01-04,CVCB3,CVC BRASIL,010,4.01,4.25
2023-01-04,AGRO3,BRASILAGRO,010,28.41,27.66
2023-01-04,LPSB3,LOPES BRASIL,010,1.76,1.71
2023-01-04,VIVT3,TELEF BRASIL,010,35.79,36.44
2023-01-04,ITUB3,ITAUUNIBANCO,010,21.1,21.06
2023-01-04,ITUB4,ITAUUNIBANCO,010,24.06,24.05
2023-01-04,MODL3,MODALMAIS,010,2.07,2.11
2023-01-04,BRIV3,ALFA INVEST,010,9.34,9.34
2023-01-04,BRIV4,ALFA INVEST,010,9.19,9.19
2023-01-04,EGIE3,ENGIE BRASIL,010,37.13,37.0
2023-01-04,SANB3,SANTANDER BR,010,12.99,13.2
2023-01-04,SANB4,SANTANDER BR,010,14.6,14.76
2023-01-04,OSXB3,OSX BRASIL,010,6.61,6.61
2023-01-04,ITSA3,ITAUSA,010,8.73,8.7
2023-01-04,ITSA4,ITAUSA,010,8.21,8.22
2023-01-04,IRBR3,IRBBRASIL RE,010,0.88,0.97
2023-01-04,BAZA3,AMAZONIA,010,49.41,48.21
2023-01-04,BBAS3,BRASIL,010,32.83,33.06
2023-01-04,BMEB4,MERC BRASIL,010,10.01,9.93
2023-01-04,BMGB4,BANCO BMG,010,2.14,2.14
2023-01-04,BMIN3,MERC INVEST,010,18.5,18.5
2023-01-04,BMIN4,MERC INVEST,010,13.27,13.27
2023-01-04,BPAC11,BTGP BANCO,010,21.86,21.9
2023-01-04,BPAC3,BTGP BANCO,010,11.93,12.1
2023-01-04,BPAC5,BTGP BANCO,010,5.09,5.09
2023-01-04,BPAN4,BANCO PAN,010,5.62,5.69
2023-01-04,SANB11,SANTANDER BR,010,27.5,28.07
2023-01-04,AESB3,AES BRASIL,010,9.26,9.26
2023-01-04,RPAD6,ALFA HOLDING,010,6.35,6.21
2023-01-04,PINE4,PINE,010,1.56,1.61
2023-01-04,BAZA3F,AMAZONIA,020,50.01,48.48
2023-01-04,BBAS3F,BRASIL,020,32.78,33.1
2023-01-04,EGIE3F,ENGIE BRASIL,020,37.06,36.88
2023-01-04,ITSA3F,ITAUSA,020,8.73,8.75
2023-01-04,ITSA4F,ITAUSA,020,8.18,8.25
2023-01-04,RPAD6F,ALFA HOLDING,020,6.11,6.0
2023-01-04,AESB1F,AES BRASIL,020,0.22,0.2
2023-01-04,AESB3F,AES BRASIL,020,9.35,9.26
2023-01-04,AGRO3F,BRASILAGRO,020,28.3,28.06
2023-01-04,BRSR3F,BANRISUL,020,10.79,10.97
2023-01-04,BRSR5F,BANRISUL,020,16.0,16.9
2023-01-04,BRSR6F,BANRISUL,020,9.38,9.35
2023-01-04,BSLI3F,BRB BANCO,020,15.71,15.71
2023-01-04,BSLI4F,BRB BANCO,020,14.09,13.79
2023-01-04,VIVT3F,TELEF BRASIL,020,35.78,36.73
2023-01-04,BRIV3F,ALFA INVEST,020,9.19,9.34
2023-01-04,BRIV4F,ALFA INVEST,020,9.38,9.17
2023-01-04,PINE11F,PINE,020,0.49,0.49
2023-01-04,PINE4F,PINE,020,1.62,1.6
2023-01-04,LPSB3F,LOPES BRASIL,020,1.76,1.77
2023-01-04,CVCB3F,CVC BRASIL,020,4.03,4.25
2023-01-04,SANB11F,SANTANDER BR,020,27.39,28.31
2023-01-04,SANB3F,SANTANDER BR,020,12.95,13.23
2023-01-04,SANB4F,SANTANDER BR,020,14.52,14.81
2023-01-04,BEES3F,BANESTES,020,5.06,5.18
2023-01-04,BEES4F,BANESTES,020,6.3,6.38
2023-01-04,BGIP4F,BANESE,020,17.0,17.0
2023-01-04,BMEB3F,MERC BRASIL,020,10.64,10.02
2023-01-04,BMEB4F,MERC BRASIL,020,10.09,9.91
2023-01-04,BMGB4F,BANCO BMG,020,2.17,2.15
2023-01-04,BMIN4F,MERC INVEST,020,12.56,12.5
2023-01-04,BNBR3F,NORD BRASIL,020,75.0,75.0
2023-01-04,BPAC11F,BTGP BANCO,020,21.66,21.7
2023-01-04,BPAC3F,BTGP BANCO,020,11.96,11.68
2023-01-04,BPAC5F,BTGP BANCO,020,5.27,5.27
2023-01-04,BPAN12F,BANCO PAN,020,0.09,0.09
2023-01-04,BPAN4F,BANCO PAN,020,5.57,5.63
2023-01-04,ITUB3F,ITAUUNIBANCO,020,21.19,21.03
2023-01-04,ITUB4F,ITAUUNIBANCO,020,24.13,24.13
2023-01-04,MODL3F,MODALMAIS,020,2.09,2.06
2023-01-04,OSXB3F,OSX BRASIL,020,6.55,6.55
2023-01-04,IRBR3F,IRBBRASIL RE,020,0.88,0.96
2023-01-04,BBDC3F,BRADESCO,020,12.62,12.64
2023-01-04,BBDC4F,BRADESCO,020,14.14,14.01
2023-01-04,BRBI11F,BR PARTNERS,020,11.21,11.1
2023-01-04,ABCB4F,ABC BRASIL,020,18.19,18.02
2023-01-05,BPAC11,BTGP BANCO,010,22.18,22.62
2023-01-05,BPAC3,BTGP BANCO,010,11.84,12.44
2023-01-05,BPAC5,BTGP BANCO,010,5.18,5.09
2023-01-05,BPAN4,BANCO PAN,010,5.73,5.77
2023-01-05,SANB11,SANTANDER BR,010,28.25,28.58
2023-01-05,VIVT3,TELEF BRASIL,010,37.2,37.42
2023-01-05,RPAD6,ALFA HOLDING,010,6.58,6.58
2023-01-05,ABCB4,ABC BRASIL,010,18.02,18.93
2023-01-05,BRIV3,ALFA INVEST,010,9.35,9.35
2023-01-05,CVCB3,CVC BRASIL,010,4.27,4.35
2023-01-05,IRBR3,IRBBRASIL RE,010,0.99,0.93
2023-01-05,BEES3,BANESTES,010,5.2,5.55
2023-01-05,BEES4,BANESTES,010,6.23,6.39
2023-01-05,EGIE3,ENGIE BRASIL,010,37.16,36.76
2023-01-05,BAZA3,AMAZONIA,010,49.22,50.12
2023-01-05,BBAS3,BRASIL,010,33.29,34.57
2023-01-05,LPSB3,LOPES BRASIL,010,1.77,1.92
2023-01-05,OSXB3,OSX BRASIL,010,6.89,6.8
2023-01-05,BBDC3,BRADESCO,010,12.74,13.07
2023-01-05,BBDC4,BRADESCO,010,14.11,14.65
2023-01-05,BRBI11,BR PARTNERS,010,11.06,11.08
2023-01-05,ITSA3,ITAUSA,010,8.77,8.89
2023-01-05,ITSA4,ITAUSA,010,8.26,8.34
2023-01-05,ITUB3,ITAUUNIBANCO,010,21.17,21.68
2023-01-05,ITUB4,ITAUUNIBANCO,010,24.1,24.8
2023-01-05,MODL3,MODALMAIS,010,2.13,2.03
2023-01-05,PINE4,PINE,010,1.61,1.63
2023-01-05,BRSR3,BANRISUL,010,10.5,10.65
2023-01-05,BRSR6,BANRISUL,010,9.41,9.57
2023-01-05,AESB3,AES BRASIL,010,9.3,9.24
2023-01-05,AGRO3,BRASILAGRO,010,27.79,27.61
2023-01-05,BMEB3,MERC BRASIL,010,10.45,10.45
2023-01-05,BMEB4,MERC BRASIL,010,10.0,10.0
2023-01-05,BMGB4,BANCO BMG,010,2.16,2.18
2023-01-05,BNBR3,NORD BRASIL,010,77.99,77.99
2023-01-05,BSLI3,BRB BANCO,010,17.93,17.93
2023-01-05,BSLI4,BRB BANCO,010,13.2,13.2
2023-01-05,SANB3,SANTANDER BR,010,13.22,13.49
2023-01-05,SANB4,SANTANDER BR,010,14.9,14.93
2023-01-05,BEES3F,BANESTES,020,5.2,5.41
2023-01-05,BEES4F,BANESTES,020,6.39,6.44
2023-01-05,BAZA3F,AMAZONIA,020,49.39,49.52
2023-01-05,BBAS3F,BRASIL,020,33.44,34.63
2023-01-05,CVCB3F,CVC BRASIL,020,4.26,4.36
2023-01-05,IRBR3F,IRBBRASIL RE,020,0.97,0.94
2023-01-05,AESB3F,AES BRASIL,020,9.26,9.25
2023-01-05,AGRO3F,BRASILAGRO,020,27.7,27.77
2023-01-05,OSXB3F,OSX BRASIL,020,6.8,6.5
2023-01-05,VIVT3F,TELEF BRASIL,020,36.96,37.45
2023-01-05,SANB11F,SANTANDER BR,020,28.35,28.66
2023-01-05,SANB3F,SANTANDER BR,020,13.2,13.53
2023-01-05,SANB4F,SANTANDER BR,020,14.9,15.0
2023-01-05,BBDC3F,BRADESCO,020,12.72,13.2
2023-01-05,BBDC4F,BRADESCO,020,14.06,14.75
2023-01-05,BRBI11F,BR PARTNERS,020,11.0,11.11
2023-01-05,BRIV3F,ALFA INVEST,020,8.66,9.35
2023-01-05,BRIV4F,ALFA INVEST,020,9.2,9.05
2023-01-05,EGIE3F,ENGIE BRASIL,020,37.0,36.88
2023-01-05,MODL3F,MODALMAIS,020,2.11,2.06
2023-01-05,BRSR3F,BANRISUL,020,10.8,10.82
2023-01-05,BRSR5F,BANRISUL,020,15.0,14.9
2023-01-05,BRSR6F,BANRISUL,020,9.42,9.52
2023-01-05,PINE4F,PINE,020,1.6,1.62
2023-01-05,BGIP4F,BANESE,020,17.0,17.0
2023-01-05,BMEB3F,MERC BRASIL,020,10.05,10.7
2023-01-05,BMEB4F,MERC BRASIL,020,10.0,9.99
2023-01-05,LPSB3F,LOPES BRASIL,020,1.72,2.03
2023-01-05,ABCB4F,ABC BRASIL,020,18.15,19.08
2023-01-05,BPAC11F,BTGP BANCO,020,22.03,22.84
2023-01-05,BPAC3F,BTGP BANCO,020,11.69,12.36
2023-01-05,BPAC5F,BTGP BANCO,020,5.14,4.85
2023-01-05,BPAN12F,BANCO PAN,020,0.08,0.09
2023-01-05,BPAN4F,BANCO PAN,020,5.72,5.77
2023-01-05,BSLI4F,BRB BANCO,020,13.0,12.93
2023-01-05,ITSA3F,ITAUSA,020,8.7,8.93
2023-01-05,ITSA4F,ITAUSA,020,8.25,8.37
2023-01-05,ITUB3F,ITAUUNIBANCO,020,21.05,21.87
2023-01-05,ITUB4F,ITAUUNIBANCO,020,24.25,24.91
2023-01-05,BMGB4F,BANCO BMG,020,2.15,2.18
2023-01-05,BMIN4F,MERC INVEST,020,13.39,13.4
2023-01-05,BNBR3F,NORD BRASIL,020,76.89,76.9
2023-01-06,EGIE3,ENGIE BRASIL,010,36.77,36.87
2023-01-06,CVCB3,CVC BRASIL,010,4.35,4.62
2023-01-06,BPAC11,BTGP BANCO,010,22.62,22.9
2023-01-06,BPAC3,BTGP BANCO,010,12.89,12.95
2023-01-06,BPAC5,BTGP BANCO,010,5.11,5.18
2023-01-06,SANB3,SANTANDER BR,010,13.49,13.71
2023-01-06,SANB4,SANTANDER BR,010,14.72,15.26
2023-01-06,ABCB4,ABC BRASIL,010,18.94,18.98
2023-01-06,BBDC4,BRADESCO,010,14.66,15.06
2023-01-06,VIVT3,TELEF BRASIL,010,37.42,38.22
2023-01-06,RPAD6,ALFA HOLDING,010,6.6,6.6
2023-01-06,BEES3,BANESTES,010,5.58,5.59
2023-01-06,BEES4,BANESTES,010,6.39,6.59
2023-01-06,RPAD3,ALFA HOLDING,010,6.93,6.93
2023-01-06,BAZA3,AMAZONIA,010,49.33,48.3
2023-01-06,BBAS3,BRASIL,010,34.65,35.05
2023-01-06,ITSA3,ITAUSA,010,8.9,8.9
2023-01-06,ITSA4,ITAUSA,010,8.35,8.48
2023-01-06,LPSB3,LOPES BRASIL,010,1.98,2.02
2023-01-06,BRBI11,BR PARTNERS,010,11.18,11.28
2023-01-06,BBDC3,BRADESCO,010,13.07,13.42
2023-01-06,BPAN4,BANCO PAN,010,5.77,5.86
2023-01-06,BRIV3,ALFA INVEST,010,9.25,9.25
2023-01-06,BRIV4,ALFA INVEST,010,9.4,9.4
2023-01-06,PINE4,PINE,010,1.62,1.56
2023-01-06,IRBR3,IRBBRASIL RE,010,0.93,0.99
2023-01-06,ITUB3,ITAUUNIBANCO,010,21.73,21.96
2023-01-06,ITUB4,ITAUUNIBANCO,010,24.93,25.23
2023-01-06,MODL3,MODALMAIS,010,2.04,2.13
2023-01-06,AGRO3,BRASILAGRO,010,27.58,27.82
2023-01-06,AESB3,AES BRASIL,010,9.26,9.26
2023-01-06,BRSR3,BANRISUL,010,10.54,10.69
2023-01-06,BRSR6,BANRISUL,010,9.59,9.58
2023-01-06,BSLI4,BRB BANCO,010,12.2,12.2
2023-01-06,SANB11,SANTANDER BR,010,28.59,29.25
2023-01-06,BMEB3,MERC BRASIL,010,10.45,10.45
2023-01-06,BMEB4,MERC BRASIL,010,9.99,9.98
2023-01-06,BMGB4,BANCO BMG,010,2.18,2.22
2023-01-06,OSXB3,OSX BRASIL,010,6.44,6.42
2023-01-06,AESB3F,AES BRASIL,020,9.32,9.29
2023-01-06,AGRO3F,BRASILAGRO,020,27.61,27.8
2023-01-06,BRIV3F,ALFA INVEST,020,9.25,9.25
2023-01-06,ABCB4F,ABC BRASIL,020,19.08,18.98
2023-01-06,LPSB3F,LOPES BRASIL,020,2.02,2.08
2023-01-06,OSXB3F,OSX BRASIL,020,6.5,6.41
2023-01-06,ITSA3F,ITAUSA,020,8.89,9.0
2023-01-06,ITSA4F,ITAUSA,020,8.36,8.48
2023-01-06,EGIE3F,ENGIE BRASIL,020,36.8,36.72
2023-01-06,BRSR3F,BANRISUL,020,10.6,11.0
2023-01-06,BRSR5F,BANRISUL,020,16.5,16.51
2023-01-06,BRSR6F,BANRISUL,020,9.57,9.53
2023-01-06,BSLI4F,BRB BANCO,020,13.5,13.5
2023-01-06,BAZA3F,AMAZONIA,020,49.9,48.11
2023-01-06,BBAS3F,BRASIL,020,34.63,35.0
2023-01-06,ITUB3F,ITAUUNIBANCO,020,21.73,21.84
2023-01-06,ITUB4F,ITAUUNIBANCO,020,24.91,25.17
2023-01-06,MODL3F,MODALMAIS,020,2.1,2.08
2023-01-06,SANB11F,SANTANDER BR,020,28.66,29.34
2023-01-06,SANB3F,SANTANDER BR,020,13.53,13.78
2023-01-06,SANB4F,SANTANDER BR,020,14.93,15.4
2023-01-06,BPAC11F,BTGP BANCO,020,22.81,23.0
2023-01-06,BPAC3F,BTGP BANCO,020,12.44,12.91
2023-01-06,BPAC5F,BTGP BANCO,020,4.88,5.05
2023-01-06,BMEB3F,MERC BRASIL,020,10.73,10.81
2023-01-06,BMEB4F,MERC BRASIL,020,9.91,9.94
2023-01-06,BMGB4F,BANCO BMG,020,2.18,2.24
2023-01-06,VIVT3F,TELEF BRASIL,020,37.45,38.49
2023-01-06,PINE11F,PINE,020,0.5,0.5
2023-01-06,PINE4F,PINE,020,1.61,1.61
2023-01-06,IRBR3F,IRBBRASIL RE,020,0.94,0.99
2023-01-06,BEES3F,BANESTES,020,5.55,5.63
2023-01-06,BEES4F,BANESTES,020,6.39,6.66
2023-01-06,BGIP4F,BANESE,020,17.0,16.6
2023-01-06,BBDC4F,BRADESCO,020,14.75,15.09
2023-01-06,BRBI11F,BR PARTNERS,020,11.11,11.27
2023-01-06,BBDC3F,BRADESCO,020,13.1,13.43
2023-01-06,BPAN12F,BANCO PAN,020,0.09,0.09
2023-01-06,BPAN4F,BANCO PAN,020,5.76,5.89
2023-01-06,BRIV4F,ALFA INVEST,020,9.2,9.16
2023-01-06,CVCB3F,CVC BRASIL,020,4.37,4.63
2023-01-09,AESB3,AES BRASIL,010,9.26,9.32
2023-01-09,AGRO3,BRASILAGRO,010,27.72,27.81
2023-01-09,BRSR3,BANRISUL,010,10.77,10.68
2023-01-09,BRSR6,BANRISUL,010,9.53,9.62
2023-01-09,BSLI4,BRB BANCO,010,13.0,14.47
2023-01-09,PINE4,PINE,010,1.55,1.58
2023-01-09,VIVT3,TELEF BRASIL,010,38.51,38.1
2023-01-09,ABCB4,ABC BRASIL,010,18.95,19.43
2023-01-09,BRBI11,BR PARTNERS,010,11.2,11.05
2023-01-09,BBDC3,BRADESCO,010,12.83,12.92
2023-01-09,BBDC4,BRADESCO,010,14.31,14.56
2023-01-09,BPAN4,BANCO PAN,010,5.83,5.87
2023-01-09,BMEB3,MERC BRASIL,010,10.0,10.0
2023-01-09,BMEB4,MERC BRASIL,010,9.94,9.98
2023-01-09,BMGB4,BANCO BMG,010,2.2,2.17
2023-01-09,BNBR3,NORD BRASIL,010,75.0,75.0
2023-01-09,IRBR3,IRBBRASIL RE,010,0.97,1.06
2023-01-09,BEES3,BANESTES,010,5.59,5.61
2023-01-09,BEES4,BANESTES,010,6.53,6.56
2023-01-09,BPAC11,BTGP BANCO,010,22.72,22.62
2023-01-09,BPAC3,BTGP BANCO,010,12.6,12.6
2023-01-09,BPAC5,BTGP BANCO,010,5.0,5.1
2023-01-09,ITUB3,ITAUUNIBANCO,010,21.89,22.02
2023-01-09,ITUB4,ITAUUNIBANCO,010,25.0,25.41
2023-01-09,MODL3,MODALMAIS,010,2.08,2.17
2023-01-09,LPSB3,LOPES BRASIL,010,1.99,2.07
2023-01-09,OSXB3,OSX BRASIL,010,6.43,6.39
