DATA,COD_NEGOCIACAO,NOME_EMPRESA,TIPO_MERCADO,PRECO_ABERTURA,PRECO_FECHAMENTO
2022-02-18,ITSA3F,ITAUSA,020,10.53,10.5
2022-02-18,BMGB4F,BANCO BMG,020,3.02,2.99
2022-01-03,BBAS3,BRASIL,010,29.13,28.82
2022-01-03,ITSA3,ITAUSA,010,9.31,9.19
2022-01-18,LPSB3F,LOPES BRASIL,020,2.43,2.45
2022-01-18,BEES4F,BANESTES,020,5.62,5.74
2022-01-18,ITSA4F,ITAUSA,020,9.54,9.57
2022-01-18,BAZA3F,AMAZONIA,020,38.91,39.5
2022-02-03,SANB4,SANTANDER BR,010,16.99,16.9
2022-02-03,BPAN4,BANCO PAN,010,9.68,9.22
2022-02-18,LPSB3F,LOPES BRASIL,020,3.53,3.59
2022-02-18,BEES4F,BANESTES,020,5.53,5.42
2022-02-18,ITSA4F,ITAUSA,020,10.47,10.46
2022-02-18,BAZA3F,AMAZONIA,020,41.59,40.7
2022-01-03,ITUB3,ITAUUNIBANCO,010,19.29,19.38
2022-02-03,BBDC4,BRADESCO,010,22.62,22.78
2022-02-03,MODL4,MODALMAIS,010,3.98,3.8
2022-02-03,BSLI4,BRB BANCO,010,30.62,30.99
2022-01-18,BRBI11F,BR PARTNERS,020,16.34,17.0
2022-01-18,BPAC11F,BTGP BANCO,020,19.74,18.88
2022-02-18,BRBI11F,BR PARTNERS,020,19.73,19.12
2022-02-18,BPAC11F,BTGP BANCO,020,25.28,25.3
2022-01-03,BEES4,BANESTES,010,5.74,5.74
2022-01-03,ITSA4,ITAUSA,010,9.02,9.02
2022-02-03,BRSR3,BANRISUL,010,11.55,11.7
2022-01-18,IRBR3F,IRBBRASIL RE,020,3.48,3.35
2022-01-18,SANB4F,SANTANDER BR,020,16.85,16.79
2022-02-18,IRBR3F,IRBBRASIL RE,020,3.3,3.23
2022-02-18,BBDC4F,BRADESCO,020,21.25,21.38
2022-02-03,BMEB4,MERC BRASIL,010,11.48,11.03
2022-02-03,CVCB3,CVC BRASIL,010,13.48,13.71
2022-02-03,BPAC5,BTGP BANCO,010,4.79,4.62
2022-02-03,EGIE3,ENGIE BRASIL,010,40.44,41.15
2022-01-18,BBDC4F,BRADESCO,020,20.98,21.15
2022-01-18,BPAN4F,BANCO PAN,020,9.87,9.5
2022-01-18,OSXB3F,OSX BRASIL,020,7.62,7.39
2022-01-18,MODL4F,MODALMAIS,020,3.55,3.6
2022-01-18,BSLI4F,BRB BANCO,020,21.5,20.74
2022-01-18,BRSR3F,BANRISUL,020,11.95,11.7
2022-02-18,BPAN4F,BANCO PAN,020,11.33,10.63
2022-02-18,OSXB3F,OSX BRASIL,020,6.75,7.13
2022-02-18,MODL4F,MODALMAIS,020,4.15,4.11
2022-02-18,BSLI4F,BRB BANCO,020,23.7,23.5
2022-02-18,BRSR3F,BANRISUL,020,12.25,12.2
2022-02-18,BNBR3F,NORD BRASIL,020,71.0,71.0
2022-01-03,BRBI11,BR PARTNERS,010,14.6,14.1
2022-01-03,BPAC11,BTGP BANCO,010,20.8,20.18
2022-02-03,BRSR6,BANRISUL,010,10.6,10.32
2022-01-18,PINE4F,PINE,020,1.69,1.63
2022-01-18,BKBR3F,BK BRASIL,020,5.21,5.4
2022-01-18,BMEB4F,MERC BRASIL,020,10.89,10.6
2022-01-18,EGIE3F,ENGIE BRASIL,020,38.42,38.66
2022-01-18,BPAC5F,BTGP BANCO,020,5.02,4.69
2022-01-18,BRSR6F,BANRISUL,020,10.05,10.18
2022-02-18,PINE4F,PINE,020,1.78,1.65
2022-02-18,BKBR3F,BK BRASIL,020,6.53,6.48
2022-02-18,BMEB4F,MERC BRASIL,020,10.99,11.39
2022-02-18,BMIN3F,MERC INVEST,020,19.65,19.41
2022-02-18,EGIE3F,ENGIE BRASIL,020,40.65,40.65
2022-02-18,BPAC5F,BTGP BANCO,020,5.02,5.01
2022-01-03,BKBR3,BK BRASIL,010,5.99,5.82
2022-02-03,OSXB3,OSX BRASIL,010,7.78,7.53
2022-02-03,RPAD6,ALFA HOLDING,010,4.42,4.37
2022-02-03,IRBR3,IRBBRASIL RE,010,3.01,2.95
2022-02-18,BRSR6F,BANRISUL,020,10.62,10.73
2022-02-18,ITUB3F,ITAUUNIBANCO,020,22.45,22.48
2022-02-18,CVCB3F,CVC BRASIL,020,14.79,14.17
2022-02-21,AESB3,AES BRASIL,010,11.09,11.04
2022-01-18,CVCB3F,CVC BRASIL,020,11.53,11.08
2022-01-19,MODL11,MODALMAIS,010,11.59,11.94
2022-01-03,PINE4,PINE,010,1.8,1.76
2022-01-03,SANB4,SANTANDER BR,010,16.1,16.04
2022-01-19,RPAD5,ALFA HOLDING,010,7.8,7.8
2022-01-19,LPSB3,LOPES BRASIL,010,2.43,2.53
2022-02-21,MODL11,MODALMAIS,010,13.73,13.39
2022-02-21,LPSB3,LOPES BRASIL,010,3.59,3.45
2022-01-03,BPAN4,BANCO PAN,010,10.71,10.23
2022-01-03,BBDC4,BRADESCO,010,19.41,19.69
2022-01-03,MODL4,MODALMAIS,010,3.33,3.32
2022-01-19,BBDC3,BRADESCO,010,17.72,17.62
2022-01-19,BRIV4,ALFA INVEST,010,7.98,7.98
2022-01-19,SANB3,SANTANDER BR,010,15.0,15.08
2022-02-21,BBDC3,BRADESCO,010,17.87,17.61
2022-02-21,BRIV4,ALFA INVEST,010,7.99,7.69
2022-01-03,BSLI4,BRB BANCO,010,17.5,18.0
2022-01-03,BRSR3,BANRISUL,010,11.86,11.9
2022-01-03,BNBR3,NORD BRASIL,010,72.4,72.49
2022-01-19,ITUB4,ITAUUNIBANCO,010,23.82,23.48
2022-01-19,ABCB4,ABC BRASIL,010,16.03,15.99
2022-02-21,ITUB4,ITAUUNIBANCO,010,26.23,25.53
2022-02-21,BGIP3,BANESE,010,29.7,29.27
2022-02-21,ABCB4,ABC BRASIL,010,16.54,15.89
2022-01-03,BMEB4,MERC BRASIL,010,10.89,10.34
2022-01-19,BGIP3,BANESE,010,35.77,35.78
2022-02-21,SANB11,SANTANDER BR,010,31.88,31.72
2022-01-19,SANB11,SANTANDER BR,010,31.33,31.52
2022-01-03,BPAC5,BTGP BANCO,010,5.3,5.0
2022-01-03,CVCB3,CVC BRASIL,010,13.4,12.87
2022-01-03,EGIE3,ENGIE BRASIL,010,38.5,38.04
2022-02-21,NUBR33,NU-NUBANK,010,8.39,8.6
2022-01-19,NUBR33,NU-NUBANK,010,7.21,7.08
2022-01-03,BRSR6,BANRISUL,010,9.7,9.5
2022-01-03,OSXB3,OSX BRASIL,010,6.83,7.26
2022-01-03,RPAD6,ALFA HOLDING,010,4.22,4.56
2022-01-03,IRBR3,IRBBRASIL RE,010,4.05,3.91
2022-02-21,BPAC3,BTGP BANCO,010,15.74,15.0
2022-02-21,BEES3,BANESTES,010,4.99,4.99
2022-01-19,BPAC3,BTGP BANCO,010,9.99,10.4
2022-01-03,AESB3,AES BRASIL,010,11.07,10.9
2022-02-21,VIVT3,TELEF BRASIL,010,49.28,49.57
2022-01-19,BEES3,BANESTES,010,4.86,4.99
2022-01-19,VIVT3,TELEF BRASIL,010,47.66,48.69
2022-02-21,MODL3,MODALMAIS,010,5.3,5.26
2022-01-19,MODL3,MODALMAIS,010,4.42,4.53
2022-02-21,BMGB4,BANCO BMG,010,3.0,2.87
2022-02-21,BMIN4,MERC INVEST,010,17.1,16.9
2022-02-21,BSLI3,BRB BANCO,010,26.6,26.6
2022-01-19,BMGB4,BANCO BMG,010,3.34,3.23
2022-02-21,SANB3,SANTANDER BR,010,15.17,15.06
2022-02-21,AGRO3,BRASILAGRO,010,29.6,29.76
2022-02-21,BBAS3,BRASIL,010,36.14,35.28
2022-02-21,ITSA3,ITAUSA,010,10.58,10.27
2022-01-19,AGRO3,BRASILAGRO,010,27.6,28.13
2022-02-21,ITUB3,ITAUUNIBANCO,010,22.54,22.09
2022-02-21,BAZA3,AMAZONIA,010,40.7,41.15
2022-01-19,BBAS3,BRASIL,010,30.96,31.01
2022-02-03,MODL11F,MODALMAIS,020,13.18,12.64
2022-02-03,AESB3F,AES BRASIL,020,11.47,11.56
2022-02-21,BEES4,BANESTES,010,5.52,5.47
2022-02-21,ITSA4,ITAUSA,010,10.53,10.21
2022-01-19,ITSA3,ITAUSA,010,9.75,9.76
2022-02-03,BBDC3F,BRADESCO,020,18.47,18.65
2022-02-03,SANB3F,SANTANDER BR,020,15.08,15.06
2022-02-03,RPAD5F,ALFA HOLDING,020,8.15,7.39
2022-02-03,ITUB4F,ITAUUNIBANCO,020,25.09,25.4
2022-02-03,BRIV4F,ALFA INVEST,020,8.3,8.0
2022-02-21,BRBI11,BR PARTNERS,010,19.4,18.71
2022-01-19,ITUB3,ITAUUNIBANCO,010,20.82,20.66
2022-01-19,BAZA3,AMAZONIA,010,39.55,39.55
2022-02-03,ABCB4F,ABC BRASIL,020,16.1,16.15
2022-02-03,SANB11F,SANTANDER BR,020,31.86,32.2
2022-02-21,BPAC11,BTGP BANCO,010,25.0,24.51
2022-02-21,BGIP4,BANESE,010,24.39,24.71
2022-01-19,BEES4,BANESTES,010,5.77,5.72
2022-01-19,ITSA4,ITAUSA,010,9.6,9.62
2022-02-03,BRSR5F,BANRISUL,020,18.0,17.9
2022-02-03,RPAD3F,ALFA HOLDING,020,5.66,6.22
2022-02-21,RPAD3,ALFA HOLDING,010,6.33,6.33
2022-02-21,BKBR3,BK BRASIL,010,6.54,6.17
2022-01-19,BRBI11,BR PARTNERS,010,16.95,15.7
2022-02-03,BEES3F,BANESTES,020,5.03,5.05
2022-02-03,BPAC3F,BTGP BANCO,020,14.2,13.76
2022-02-03,VIVT3F,TELEF BRASIL,020,49.52,50.16
2022-02-21,PINE4,PINE,010,1.64,1.58
2022-02-21,SANB4,SANTANDER BR,010,17.05,16.83
2022-01-19,BPAC11,BTGP BANCO,010,19.09,19.9
2022-02-21,BPAN4,BANCO PAN,010,10.66,10.2
2022-02-21,BBDC4,BRADESCO,010,21.31,21.06
2022-02-21,MODL4,MODALMAIS,010,4.08,4.05
2022-02-21,BMIN3,MERC INVEST,010,23.97,20.0
2022-02-03,MODL3F,MODALMAIS,020,5.0,4.96
2022-02-03,BRIV3F,ALFA INVEST,020,8.49,8.14
2022-02-03,BMIN4F,MERC INVEST,020,18.7,17.53
2022-01-19,BKBR3,BK BRASIL,010,5.39,5.66
2022-01-03,MODL11F,MODALMAIS,020,11.0,11.77
2022-02-03,BSLI3F,BRB BANCO,020,29.35,31.0
2022-02-03,AGRO3F,BRASILAGRO,020,28.95,27.84
2022-02-21,BSLI4,BRB BANCO,010,22.31,20.72
2022-02-21,BRSR3,BANRISUL,010,12.15,11.97
2022-01-19,PINE4,PINE,010,1.62,1.6
2022-01-19,SANB4,SANTANDER BR,010,16.57,16.59
2022-01-03,AESB3F,AES BRASIL,020,11.1,10.99
2022-01-03,BBDC3F,BRADESCO,020,16.6,16.52
2022-01-03,SANB3F,SANTANDER BR,020,14.71,14.63
2022-01-03,BRIV4F,ALFA INVEST,020,8.15,7.7
2022-01-03,ITUB4F,ITAUUNIBANCO,020,21.29,21.48
2022-02-03,BBAS3F,BRASIL,020,32.07,32.31
2022-02-03,ITSA3F,ITAUSA,020,10.11,10.12
2022-02-03,ITUB3F,ITAUUNIBANCO,020,22.01,22.22
2022-02-03,BMGB4F,BANCO BMG,020,3.15,3.1
2022-02-03,LPSB3F,LOPES BRASIL,020,3.02,3.26
2022-02-21,BMEB4,MERC BRASIL,010,11.3,11.35
2022-02-21,CVCB3,CVC BRASIL,010,14.15,13.29
2022-02-21,BPAC5,BTGP BANCO,010,4.82,4.8
2022-02-21,EGIE3,ENGIE BRASIL,010,40.5,40.69
2022-01-19,BPAN4,BANCO PAN,010,9.55,9.9
2022-01-19,BBDC4,BRADESCO,010,21.45,21.1
2022-01-19,MODL4,MODALMAIS,010,3.55,3.69
2022-02-21,BRSR6,BANRISUL,010,10.82,10.43
2022-02-21,RPAD6,ALFA HOLDING,010,4.35,4.33
2022-02-21,OSXB3,OSX BRASIL,010,7.06,7.0
2022-02-03,BEES4F,BANESTES,020,5.62,5.66
2022-02-03,ITSA4F,ITAUSA,020,10.04,10.0
2022-02-03,BAZA3F,AMAZONIA,020,40.4,40.03
2022-01-03,ABCB4F,ABC BRASIL,020,15.87,15.5
2022-01-19,BSLI4,BRB BANCO,010,21.08,17.99
2022-01-19,BRSR3,BANRISUL,010,11.78,11.79
2022-01-19,BNBR3,NORD BRASIL,010,68.0,71.0
2022-02-21,IRBR3,IRBBRASIL RE,010,3.22,3.13
2022-02-03,BRBI11F,BR PARTNERS,020,18.4,17.7
2022-02-03,BPAC11F,BTGP BANCO,020,23.52,23.29
2022-01-03,SANB11F,SANTANDER BR,020,30.02,30.69
2022-01-03,BRSR5F,BANRISUL,020,16.51,16.57
2022-01-03,BMGB4F,BANCO BMG,020,3.12,3.12
2022-02-03,IRBR3F,IRBBRASIL RE,020,3.02,2.96
2022-02-03,SANB4F,SANTANDER BR,020,17.18,16.96
2022-02-03,BBDC4F,BRADESCO,020,22.57,22.75
2022-02-03,BPAN4F,BANCO PAN,020,9.6,9.24
2022-01-03,RPAD3F,ALFA HOLDING,020,5.99,5.99
2022-01-03,BPAC3F,BTGP BANCO,020,12.83,12.4
2022-01-03,BEES3F,BANESTES,020,4.83,4.83
2022-01-19,BMEB4,MERC BRASIL,010,10.73,10.69
2022-01-19,BPAC5,BTGP BANCO,010,4.57,4.44
2022-01-19,CVCB3,CVC BRASIL,010,11.22,11.56
2022-01-19,EGIE3,ENGIE BRASIL,010,38.76,39.33
2022-02-03,OSXB3F,OSX BRASIL,020,7.73,7.62
2022-02-03,MODL4F,MODALMAIS,020,4.1,3.87
2022-02-03,BSLI4F,BRB BANCO,020,30.0,30.13
2022-02-03,BRSR3F,BANRISUL,020,11.65,11.75
2022-01-03,VIVT3F,TELEF BRASIL,020,48.19,47.69
2022-01-03,MODL3F,MODALMAIS,020,4.11,4.54
2022-01-19,BRSR6,BANRISUL,010,10.17,10.35
2022-02-03,PINE4F,PINE,020,1.69,1.64
2022-02-03,BKBR3F,BK BRASIL,020,6.42,6.25
2022-02-03,BMEB4F,MERC BRASIL,020,11.25,11.95
2022-02-03,EGIE3F,ENGIE BRASIL,020,40.4,41.12
2022-02-03,BPAC5F,BTGP BANCO,020,4.75,4.76
2022-02-03,BRSR6F,BANRISUL,020,10.61,10.33
2022-01-03,BRIV3F,ALFA INVEST,020,7.3,7.3
2022-01-03,BMIN4F,MERC INVEST,020,18.57,18.99
2022-01-03,BSLI3F,BRB BANCO,020,25.04,28.5
2022-01-19,OSXB3,OSX BRASIL,010,7.39,7.45
2022-01-19,RPAD6,ALFA HOLDING,010,4.43,4.43
2022-01-19,IRBR3,IRBBRASIL RE,010,3.36,3.37
2022-02-03,CVCB3F,CVC BRASIL,020,13.44,13.58
2022-02-04,AESB3,AES BRASIL,010,11.6,11.48
2022-02-04,MODL11,MODALMAIS,010,12.66,13.02
2022-01-03,AGRO3F,BRASILAGRO,020,28.81,28.55
2022-01-03,BMEB3F,MERC BRASIL,020,12.02,12.02
2022-01-03,ITSA3F,ITAUSA,020,9.3,9.27
2022-01-03,BBAS3F,BRASIL,020,29.01,28.8
2022-01-19,AESB3,AES BRASIL,010,11.04,11.15
2022-02-04,LPSB3,LOPES BRASIL,010,3.21,3.15
2022-02-04,RPAD5,ALFA HOLDING,010,8.21,8.21
2022-01-03,ITUB3F,ITAUUNIBANCO,020,19.09,19.45
2022-01-03,LPSB3F,LOPES BRASIL,020,2.4,2.24
2022-01-03,BEES4F,BANESTES,020,5.75,5.74
2022-01-03,ITSA4F,ITAUSA,020,9.0,9.02
2022-02-04,BBDC3,BRADESCO,010,18.65,18.77
2022-02-04,SANB3,SANTANDER BR,010,15.1,15.27
2022-02-04,BRIV4,ALFA INVEST,010,8.1,7.9
2022-01-03,BAZA3F,AMAZONIA,020,40.4,41.0
2022-01-03,BPAC11F,BTGP BANCO,020,21.32,20.11
2022-02-04,ITUB4,ITAUUNIBANCO,010,25.24,25.46
2022-02-04,ABCB4,ABC BRASIL,010,16.17,16.14
2022-02-04,BGIP3,BANESE,010,34.0,33.12
2022-01-03,BRBI11F,BR PARTNERS,020,14.42,15.0
2022-01-03,BGIP4F,BANESE,020,22.83,22.83
2022-02-04,SANB11,SANTANDER BR,010,31.8,32.29
2022-01-03,IRBR3F,IRBBRASIL RE,020,4.05,3.92
2022-01-03,SANB4F,SANTANDER BR,020,16.38,16.18
2022-01-03,BBDC4F,BRADESCO,020,19.36,19.65
2022-01-03,BPAN4F,BANCO PAN,020,10.67,10.27
2022-01-03,OSXB3F,OSX BRASIL,020,6.88,6.99
2022-02-04,NUBR33,NU-NUBANK,010,6.03,6.54
2022-01-03,MODL4F,MODALMAIS,020,3.26,3.43
2022-01-03,BSLI4F,BRB BANCO,020,16.8,17.9
2022-01-03,BRSR3F,BANRISUL,020,11.86,12.05
2022-01-03,BNBR3F,NORD BRASIL,020,72.92,72.92
2022-01-03,PINE4F,PINE,020,1.83,1.84
2022-01-03,BKBR3F,BK BRASIL,020,5.98,5.8
2022-01-03,BMEB4F,MERC BRASIL,020,10.9,11.61
2022-01-03,BPAC5F,BTGP BANCO,020,5.42,5.0
2022-01-03,EGIE3F,ENGIE BRASIL,020,38.52,38.05
2022-01-03,BRSR6F,BANRISUL,020,9.65,9.55
2022-01-03,CVCB3F,CVC BRASIL,020,13.42,12.91
2022-01-04,MODL11,MODALMAIS,010,11.13,10.01
2022-01-04,LPSB3,LOPES BRASIL,010,2.17,2.14
2022-02-04,BPAC3,BTGP BANCO,010,13.13,13.45
2022-02-04,BEES3,BANESTES,010,5.02,5.0
2022-02-04,VIVT3,TELEF BRASIL,010,49.99,49.71
2022-02-21,MODL11F,MODALMAIS,020,14.04,13.3
2022-02-04,BRIV3,ALFA INVEST,010,8.5,8.02
2022-02-04,MODL3,MODALMAIS,010,4.94,5.6
2022-01-04,BBDC3,BRADESCO,010,16.59,16.61
2022-01-04,BRIV4,ALFA INVEST,010,7.6,7.6
2022-01-04,SANB3,SANTANDER BR,010,14.59,14.61
2022-01-04,ITUB4,ITAUUNIBANCO,010,21.62,22.12
2022-02-21,AESB3F,AES BRASIL,020,11.1,11.06
2022-02-21,BBDC3F,BRADESCO,020,17.91,17.5
2022-02-21,RPAD5F,ALFA HOLDING,020,8.6,8.81
2022-02-21,ITUB4F,ITAUUNIBANCO,020,26.15,25.55
2022-02-04,BMGB4,BANCO BMG,010,3.1,3.04
2022-02-04,BMIN4,MERC INVEST,010,17.66,18.8
2022-01-04,ABCB4,ABC BRASIL,010,15.62,15.74
2022-02-21,BRIV4F,ALFA INVEST,020,7.51,7.9
2022-02-21,BGIP3F,BANESE,020,30.52,30.92
2022-02-21,ABCB4F,ABC BRASIL,020,16.34,15.8
2022-02-04,BSLI3,BRB BANCO,010,26.86,26.87
2022-02-21,SANB11F,SANTANDER BR,020,32.17,31.77
2022-02-21,BRSR5F,BANRISUL,020,17.37,16.5
2022-02-21,RPAD3F,ALFA HOLDING,020,6.07,5.87
2022-02-04,AGRO3,BRASILAGRO,010,28.15,27.94
2022-01-04,SANB11,SANTANDER BR,010,30.74,31.19
2022-01-04,NUBR33,NU-NUBANK,010,9.32,9.18
2022-02-21,BEES3F,BANESTES,020,5.0,5.0
2022-02-04,BBAS3,BRASIL,010,32.2,32.23
2022-02-04,ITSA3,ITAUSA,010,10.11,10.32
2022-01-19,RPAD5F,ALFA HOLDING,020,8.4,8.4
2022-01-19,MODL11F,MODALMAIS,020,11.97,11.58
2022-01-19,RPAD6F,ALFA HOLDING,020,4.4,4.4
2022-01-19,AESB3F,AES BRASIL,020,11.05,11.07
2022-01-04,BRSR5,BANRISUL,010,17.5,17.5
2022-02-21,VIVT3F,TELEF BRASIL,020,49.82,49.5
2022-02-21,BPAC3F,BTGP BANCO,020,15.74,14.4
2022-02-21,SANB4F,SANTANDER BR,020,17.05,16.77
2022-02-21,MODL3F,MODALMAIS,020,5.51,5.08
2022-01-19,BBDC3F,BRADESCO,020,17.64,17.58
2022-01-19,BRIV4F,ALFA INVEST,020,7.66,7.66
2022-01-19,SANB3F,SANTANDER BR,020,14.94,15.1
2022-01-19,ITUB4F,ITAUUNIBANCO,020,23.62,23.41
2022-02-21,BMIN4F,MERC INVEST,020,17.11,17.1
2022-02-21,BSLI3F,BRB BANCO,020,26.6,26.7
2022-02-21,SANB3F,SANTANDER BR,020,15.05,15.01
2022-02-04,ITUB3,ITAUUNIBANCO,010,22.21,22.34
2022-02-04,BAZA3,AMAZONIA,010,39.21,38.5
2022-01-19,ABCB4F,ABC BRASIL,020,15.83,15.91
2022-01-19,BGIP3F,BANESE,020,35.78,35.78
2022-01-19,SANB11F,SANTANDER BR,020,31.46,31.7
2022-01-04,BPAC3,BTGP BANCO,010,12.4,12.0
2022-01-04,BEES3,BANESTES,010,4.84,4.79
2022-01-04,VIVT3,TELEF BRASIL,010,47.56,47.81
2022-02-21,AGRO3F,BRASILAGRO,020,29.61,29.75
2022-02-21,BMEB3F,MERC BRASIL,020,13.85,13.85
2022-02-21,BBAS3F,BRASIL,020,36.05,35.08
2022-02-21,ITSA3F,ITAUSA,020,10.58,10.35
2022-02-04,BEES4,BANESTES,010,5.72,5.71
2022-02-04,ITSA4,ITAUSA,010,10.02,10.27
2022-01-19,BRSR5F,BANRISUL,020,18.06,17.85
2022-01-04,BRIV3,ALFA INVEST,010,7.1,7.0
2022-01-04,MODL3,MODALMAIS,010,4.49,4.0
2022-02-21,BMGB4F,BANCO BMG,020,2.97,2.87
2022-02-21,LPSB3F,LOPES BRASIL,020,3.65,3.49
2022-02-21,BEES4F,BANESTES,020,5.46,5.49
2022-02-04,BRBI11,BR PARTNERS,010,18.2,17.8
2022-01-19,BEES3F,BANESTES,020,4.86,4.96
2022-01-19,BPAC3F,BTGP BANCO,020,10.01,10.32
2022-01-19,VIVT3F,TELEF BRASIL,020,47.92,48.8
2022-02-21,ITSA4F,ITAUSA,020,10.48,10.19
2022-02-21,BAZA3F,AMAZONIA,020,40.7,41.45
2022-02-04,BPAC11,BTGP BANCO,010,23.24,23.01
2022-02-04,BGIP4,BANESE,010,23.58,23.13
2022-01-19,MODL3F,MODALMAIS,020,4.47,4.4
2022-01-19,BRIV3F,ALFA INVEST,020,7.03,7.03
2022-01-19,BMIN4F,MERC INVEST,020,19.84,19.82
2022-01-04,BMGB4,BANCO BMG,010,3.06,2.94
2022-01-04,BMIN4,MERC INVEST,010,18.68,18.0
2022-02-04,BKBR3,BK BRASIL,010,6.34,6.03
2022-02-21,BRBI11F,BR PARTNERS,020,19.1,18.78
